beneficiary_id,village_id,village_name,gp_id,block_id,district,state,first_name,last_name,father_husband_name,gender,age,tribal_community,family_size,annual_income,education_level,occupation,aadhaar_number,mobile_number,bank_account,ifsc_code,created_date,updated_date
FRA_00000097,VIL_000006,अहमदनगर,GP_000002,BLK_000001,Mandla,Madhya Pradesh,आशा,मालिक,गौतम,Female,52,Bharia,2,54936,Primary,Daily_Labor,4469-7760-9397,+91-7611840071,BANK_302554756629,SBIN0038939,2023-09-17,2024-12-11
FRA_00000098,VIL_000006,अहमदनगर,GP_000002,BLK_000001,Mandla,Madhya Pradesh,अमिता,चौहान,कैलाश,Female,30,Gond,3,22128,Graduate,Animal_Husbandry,2198-5762-2103,+91-8076695131,BANK_315170140924,SBIN0086099,2020-12-06,2025-03-14
FRA_00000099,VIL_000006,अहमदनगर,GP_000002,BLK_000001,Mandla,Madhya Pradesh,मञ्जुला,रॉय,सरल,Female,39,Bhil,3,45740,Illiterate,Daily_Labor,2143-4170-6206,+91-9086758111,BANK_462712762611,SBIN0090785,2021-12-17,2025-06-05
FRA_00000100,VIL_000006,अहमदनगर,GP_000002,BLK_000001,Mandla,Madhya Pradesh,पद्मावती,मजूमदार,प्रसन्न,Female,62,Bharia,3,62774,Middle,Animal_Husbandry,3762-1079-6131,+91-8057314172,BANK_343892553084,SBIN0093995,2021-11-28,2025-03-10
FRA_00000101,VIL_000006,अहमदनगर,GP_000002,BLK_000001,Mandla,Madhya Pradesh,सुमना,नाथ,सवितृ,Female,35,Bhil,3,58458,Secondary,Animal_Husbandry,8296-6877-6004,+91-9091526171,BANK_218333529462,SBIN0033038,2023-03-30,2024-12-31
FRA_00000102,VIL_000006,अहमदनगर,GP_000002,BLK_000001,Mandla,Madhya Pradesh,शंकर,गुहा,किरण,Male,71,Bhil,8,33350,Graduate,Forest_Produce,5312-2252-2235,+91-7080016490,BANK_657699730748,SBIN0092788,2021-11-03,2025-08-02
FRA_00000103,VIL_000006,अहमदनगर,GP_000002,BLK_000001,Mandla,Madhya Pradesh,मुकेश,सरीन,अमर,Male,70,Bharia,6,68101,Graduate,Forest_Produce,1600-5269-9904,+91-9317895570,BANK_819287209443,SBIN0029481,2024-07-11,2025-02-02
FRA_00000104,VIL_000006,अहमदनगर,GP_000002,BLK_000001,Mandla,Madhya Pradesh,लता,चोधरी,अमृत,Female,43,Baiga,8,53141,Primary,Animal_Husbandry,9210-9362-2483,+91-8704179289,BANK_651318604571,SBIN0011388,2022-03-14,2024-12-02
FRA_00000105,VIL_000006,अहमदनगर,GP_000002,BLK_000001,Mandla,Madhya Pradesh,सिद्धार्थ,प्रधान,महात्मा,Male,72,Bharia,7,36737,Graduate,Forest_Produce,8310-3608-3935,+91-9432485873,BANK_722549976924,SBIN0096430,2025-07-18,2025-03-20
FRA_00000106,VIL_000006,अहमदनगर,GP_000002,BLK_000001,Mandla,Madhya Pradesh,विक्रम,मजूमदार,पद्म,Male,65,Kol,4,20297,Primary,Animal_Husbandry,4796-2029-5331,+91-8586712032,BANK_143954775519,SBIN0097632,2020-12-18,2025-03-09
FRA_00000107,VIL_000006,अहमदनगर,GP_000002,BLK_000001,Mandla,Madhya Pradesh,प्रभाकर,राव,अर्जुन,Male,51,Bhil,5,76561,Secondary,Agriculture,1653-6309-2691,+91-9239279558,BANK_390949286778,SBIN0085842,2022-09-28,2025-03-01
FRA_00000108,VIL_000006,अहमदनगर,GP_000002,BLK_000001,Mandla,Madhya Pradesh,महावीर,मंडल,प्रेम,Male,42,Kol,4,25202,Graduate,Daily_Labor,7165-4651-9460,+91-8743078982,BANK_999163850247,SBIN0055224,2021-08-03,2025-01-30
FRA_00000109,VIL_000006,अहमदनगर,GP_000002,BLK_000001,Mandla,Madhya Pradesh,मधुर,हजारिका,रामचन्द्र,Female,68,Kol,6,15864,Graduate,Forest_Produce,8207-3713-4768,+91-7331091398,BANK_806584574469,SBIN0046806,2025-06-11,2024-11-28
FRA_00000110,VIL_000006,अहमदनगर,GP_000002,BLK_000001,Mandla,Madhya Pradesh,स्वर्ण,रॉय चौधरी,सुन्दर,Male,27,Baiga,3,62477,Graduate,Agriculture,4773-7793-6410,+91-7486786005,BANK_840802473168,SBIN0072759,2021-03-23,2024-10-12
FRA_00000111,VIL_000006,अहमदनगर,GP_000002,BLK_000001,Mandla,Madhya Pradesh,श्यामला,गुहा,राज,Female,31,Bharia,3,68857,Illiterate,Forest_Produce,1706-3095-3639,+91-7578635360,BANK_665344571298,SBIN0015136,2025-05-04,2025-01-19
FRA_00000112,VIL_000006,अहमदनगर,GP_000002,BLK_000001,Mandla,Madhya Pradesh,लोचन,बनर्जी,चन्दना,Male,21,Baiga,4,38597,Graduate,Animal_Husbandry,1305-5644-2404,+91-7930261655,BANK_767649244610,SBIN0071789,2025-08-28,2024-11-26
FRA_00000113,VIL_000006,अहमदनगर,GP_000002,BLK_000001,Mandla,Madhya Pradesh,कुमारी,यादव,मुकेश,Female,28,Baiga,8,68840,Graduate,Forest_Produce,3979-9369-5333,+91-7720359227,BANK_854729635407,SBIN0054914,2023-11-13,2025-03-07
FRA_00000114,VIL_000006,अहमदनगर,GP_000002,BLK_000001,Mandla,Madhya Pradesh,पार्वती,रॉय,शंकर,Female,56,Bharia,2,45122,Secondary,Animal_Husbandry,3166-2778-1271,+91-7869080406,BANK_657956363395,SBIN0099701,2023-01-17,2024-12-18
FRA_00000115,VIL_000006,अहमदनगर,GP_000002,BLK_000001,Mandla,Madhya Pradesh,सीता,भट,महात्मा,Female,70,Baiga,6,27622,Primary,Animal_Husbandry,1639-9706-9246,+91-7504729135,BANK_628681225263,SBIN0096427,2022-05-15,2025-01-02
FRA_00000116,VIL_000006,अहमदनगर,GP_000002,BLK_000001,Mandla,Madhya Pradesh,प्रभु,आहूजा,कर्ण,Male,75,Bharia,6,15157,Secondary,Animal_Husbandry,7068-1711-9680,+91-8842353139,BANK_631726830504,SBIN0059969,2025-04-12,2025-05-31
FRA_00000117,VIL_000006,अहमदनगर,GP_000002,BLK_000001,Mandla,Madhya Pradesh,इन्दिरा,श्रीवास्तव,मञ्जुनाथ,Female,55,Bharia,2,70769,Primary,Daily_Labor,8817-4809-2373,+91-8216621076,BANK_549011905752,SBIN0043791,2021-06-09,2025-04-02
FRA_00000118,VIL_000006,अहमदनगर,GP_000002,BLK_000001,Mandla,Madhya Pradesh,शर्म,गोयल,महावीर,Male,18,Gond,6,83490,Illiterate,Agriculture,7144-4365-6175,+91-8755976246,BANK_217520053890,SBIN0030287,2025-05-18,2024-10-18
FRA_00000119,VIL_000007,धारवाड,GP_000002,BLK_000001,Mandla,Madhya Pradesh,गीता,दुत्ता,सिकन्दर,Female,34,Bharia,5,62925,Graduate,Daily_Labor,7511-4337-7770,+91-9371272694,BANK_713251701637,SBIN0073238,2020-11-23,2024-11-15
FRA_00000120,VIL_000007,धारवाड,GP_000002,BLK_000001,Mandla,Madhya Pradesh,रावण,रोद्रिगुएस,शेखर,Male,41,Bharia,6,78407,Middle,Daily_Labor,6641-7522-3262,+91-9831598303,BANK_920850222997,SBIN0040116,2023-03-14,2024-11-06
FRA_00000121,VIL_000007,धारवाड,GP_000002,BLK_000001,Mandla,Madhya Pradesh,अरुंधती,मिस्त्री,लोचन,Female,68,Baiga,2,43109,Graduate,Animal_Husbandry,6544-1852-3633,+91-8671187564,BANK_799927499645,SBIN0010693,2023-07-24,2025-08-29
FRA_00000122,VIL_000007,धारवाड,GP_000002,BLK_000001,Mandla,Madhya Pradesh,प्रबोध,द्विवेदी,इन्द्रजित,Male,70,Baiga,5,72065,Illiterate,Agriculture,5310-4633-7075,+91-7343768060,BANK_141270464711,SBIN0060374,2025-04-05,2024-10-22
FRA_00000123,VIL_000007,धारवाड,GP_000002,BLK_000001,Mandla,Madhya Pradesh,गोपीनाथ,मजूमदार,सचिन,Female,57,Bharia,4,22531,Primary,Animal_Husbandry,8192-1175-4304,+91-9821296252,BANK_984465872845,SBIN0077915,2023-05-08,2025-03-09
FRA_00000124,VIL_000007,धारवाड,GP_000002,BLK_000001,Mandla,Madhya Pradesh,शिवाली,चटर्जी,शङ्कर,Female,30,Gond,8,81918,Graduate,Forest_Produce,3776-1590-6893,+91-8027599387,BANK_102813285701,SBIN0030636,2020-12-18,2024-10-16
FRA_00000125,VIL_000007,धारवाड,GP_000002,BLK_000001,Mandla,Madhya Pradesh,नवीन,चौहान,विपिन,Male,35,Kol,4,66792,Secondary,Forest_Produce,9482-1251-2124,+91-7387259395,BANK_411598127778,SBIN0083284,2023-10-26,2024-11-23
FRA_00000126,VIL_000007,धारवाड,GP_000002,BLK_000001,Mandla,Madhya Pradesh,चेतना,प्रसाद,संजय,Female,40,Bhil,3,40496,Secondary,Animal_Husbandry,1076-5277-3867,+91-8748629903,BANK_218138393077,SBIN0083220,2025-06-14,2025-01-16
FRA_00000127,VIL_000007,धारवाड,GP_000002,BLK_000001,Mandla,Madhya Pradesh,अनुज,हजारिका,आनन्द,Male,50,Bhil,4,30336,Graduate,Daily_Labor,9813-5098-8254,+91-8619547472,BANK_630699768148,SBIN0041886,2022-10-20,2025-09-19
FRA_00000128,VIL_000007,धारवाड,GP_000002,BLK_000001,Mandla,Madhya Pradesh,मञ्जूषा,तिवारी,अजित,Female,67,Kol,7,75387,Graduate,Agriculture,8896-2904-5224,+91-7290143353,BANK_797428271038,SBIN0038885,2024-08-11,2025-09-05
FRA_00000129,VIL_000007,धारवाड,GP_000002,BLK_000001,Mandla,Madhya Pradesh,नंद,चतुर्वेदी,दीपक,Male,69,Bhil,5,61281,Graduate,Agriculture,5314-5067-5706,+91-7399472479,BANK_840447768935,SBIN0054825,2022-11-17,2024-10-31
FRA_00000130,VIL_000007,धारवाड,GP_000002,BLK_000001,Mandla,Madhya Pradesh,रोहन,मिश्रा,शंकर,Male,53,Baiga,5,56139,Middle,Forest_Produce,5408-3994-4115,+91-9143185843,BANK_322209205101,SBIN0040783,2021-08-31,2024-12-31
FRA_00000131,VIL_000007,धारवाड,GP_000002,BLK_000001,Mandla,Madhya Pradesh,जगजीत,छेत्री,जगजीत,Male,73,Bhil,3,45042,Primary,Forest_Produce,6833-3555-2747,+91-7514874186,BANK_189851523866,SBIN0098580,2023-08-20,2024-11-18
FRA_00000132,VIL_000007,धारवाड,GP_000002,BLK_000001,Mandla,Madhya Pradesh,मोहिनी,गोयल,मुकेश,Female,57,Gond,8,20539,Secondary,Daily_Labor,6167-9066-5501,+91-9107992942,BANK_407137980276,SBIN0062150,2022-09-28,2024-11-04
FRA_00000133,VIL_000007,धारवाड,GP_000002,BLK_000001,Mandla,Madhya Pradesh,शेखर,सक्सेना,बलदेव,Male,66,Bharia,3,22097,Graduate,Animal_Husbandry,8836-9859-1533,+91-9158114593,BANK_530988324344,SBIN0099959,2021-07-19,2025-01-21
FRA_00000134,VIL_000007,धारवाड,GP_000002,BLK_000001,Mandla,Madhya Pradesh,रतन,चवन,सुमन्त्र,Male,47,Gond,7,82922,Secondary,Daily_Labor,1137-1193-4452,+91-8629630857,BANK_209869593722,SBIN0052655,2020-10-25,2025-04-28
FRA_00000135,VIL_000007,धारवाड,GP_000002,BLK_000001,Mandla,Madhya Pradesh,सुनीती,भटनागर,पुरुषोत्तम,Female,57,Bhil,3,49452,Primary,Daily_Labor,8722-6621-6995,+91-7789903223,BANK_565998668888,SBIN0037594,2025-07-11,2025-08-23
FRA_00000136,VIL_000007,धारवाड,GP_000002,BLK_000001,Mandla,Madhya Pradesh,दीपाली,अरोरा,ख़ान,Female,62,Bhil,4,67506,Middle,Animal_Husbandry,3947-3148-4744,+91-7428937279,BANK_399448622255,SBIN0040907,2023-02-16,2024-12-13
FRA_00000137,VIL_000007,धारवाड,GP_000002,BLK_000001,Mandla,Madhya Pradesh,सुमती,तमांग,जगजीत,Female,72,Kol,3,34116,Primary,Animal_Husbandry,1159-3893-7906,+91-9145756342,BANK_669644312707,SBIN0079990,2023-06-12,2025-08-14
FRA_00000138,VIL_000007,धारवाड,GP_000002,BLK_000001,Mandla,Madhya Pradesh,कैलाश,पाटिल,दीपक,Female,68,Kol,4,47895,Graduate,Agriculture,7527-2621-3676,+91-7257854279,BANK_994278622658,SBIN0043330,2025-05-10,2025-06-21
FRA_00000139,VIL_000007,धारवाड,GP_000002,BLK_000001,Mandla,Madhya Pradesh,ज़स्विन्देर्,जयरामन,लक्ष्मण,Female,71,Gond,5,58864,Middle,Daily_Labor,6903-5222-6638,+91-7085192104,BANK_234912485810,SBIN0056018,2025-04-06,2024-12-23
FRA_00000140,VIL_000007,धारवाड,GP_000002,BLK_000001,Mandla,Madhya Pradesh,उत्तम,रंगराजन,दिलीप,Male,54,Bharia,7,37877,Middle,Daily_Labor,6326-9363-8987,+91-8919550221,BANK_189720288214,SBIN0059947,2021-10-22,2025-04-04
FRA_00000141,VIL_000007,धारवाड,GP_000002,BLK_000001,Mandla,Madhya Pradesh,मनीषा,पटेल,दिनेश,Female,47,Baiga,8,36964,Middle,Animal_Husbandry,7631-2168-2296,+91-7695782515,BANK_350583963423,SBIN0051088,2024-12-07,2024-09-27
FRA_00000142,VIL_000008,अमरावती,GP_000002,BLK_000001,Mandla,Madhya Pradesh,कुमारी,सरीन,शेखर,Female,63,Bhil,6,66833,Middle,Animal_Husbandry,6950-9535-8377,+91-8778069478,BANK_302582088715,SBIN0013027,2022-10-16,2024-11-30
FRA_00000143,VIL_000008,अमरावती,GP_000002,BLK_000001,Mandla,Madhya Pradesh,सुनील,कुमार,गोपाल,Male,64,Baiga,7,47983,Illiterate,Forest_Produce,3734-7505-2687,+91-7410400118,BANK_623464991820,SBIN0081884,2025-03-23,2024-11-13
FRA_00000144,VIL_000008,अमरावती,GP_000002,BLK_000001,Mandla,Madhya Pradesh,किरण,कदम,शिव,Male,19,Kol,6,25911,Illiterate,Daily_Labor,3544-2381-7387,+91-8328736852,BANK_371568015998,SBIN0047247,2025-06-14,2024-10-31
FRA_00000145,VIL_000008,अमरावती,GP_000002,BLK_000001,Mandla,Madhya Pradesh,रेशमी,कौल,बल,Female,58,Baiga,3,84041,Primary,Agriculture,1575-6846-6328,+91-9045069031,BANK_696445966442,SBIN0045705,2022-04-17,2025-03-09
FRA_00000146,VIL_000008,अमरावती,GP_000002,BLK_000001,Mandla,Madhya Pradesh,माधवी,कपूर,निखिल,Female,26,Bharia,3,74840,Graduate,Animal_Husbandry,9576-9745-6073,+91-8491076495,BANK_694774165062,SBIN0039770,2023-12-14,2025-08-03
FRA_00000147,VIL_000008,अमरावती,GP_000002,BLK_000001,Mandla,Madhya Pradesh,कालिदास,सिंह,जयेन्द्र,Male,46,Bhil,4,69028,Middle,Forest_Produce,5973-1172-1001,+91-9247626139,BANK_936725684949,SBIN0027865,2021-12-23,2025-08-15
FRA_00000148,VIL_000008,अमरावती,GP_000002,BLK_000001,Mandla,Madhya Pradesh,प्रेमा,नारायण,ऋषि,Female,36,Kol,6,16090,Secondary,Animal_Husbandry,5908-1149-8052,+91-8258093032,BANK_355967182069,SBIN0010946,2023-11-05,2025-04-17
FRA_00000149,VIL_000008,अमरावती,GP_000002,BLK_000001,Mandla,Madhya Pradesh,आकाङ्क्षा,कुमार,शेष,Female,30,Kol,6,72292,Secondary,Forest_Produce,3675-7385-7199,+91-7947437263,BANK_187028837610,SBIN0065343,2021-04-18,2025-09-04
FRA_00000150,VIL_000008,अमरावती,GP_000002,BLK_000001,Mandla,Madhya Pradesh,नंद,मेहता,प्रमोद,Male,51,Bharia,8,50633,Middle,Daily_Labor,7765-4080-2121,+91-7783432867,BANK_418414375678,SBIN0024464,2024-09-01,2025-03-14
FRA_00000151,VIL_000008,अमरावती,GP_000002,BLK_000001,Mandla,Madhya Pradesh,जया,भट,सुदर्शन,Female,57,Kol,4,79486,Primary,Daily_Labor,1317-3492-1813,+91-9297681898,BANK_301958514347,SBIN0023405,2025-04-09,2025-03-12
FRA_00000152,VIL_000008,अमरावती,GP_000002,BLK_000001,Mandla,Madhya Pradesh,अनिला,मालिक,जयन्त,Female,35,Baiga,7,72464,Illiterate,Forest_Produce,2477-3468-1241,+91-9119908041,BANK_474594970486,SBIN0065082,2025-05-25,2025-04-06
FRA_00000153,VIL_000008,अमरावती,GP_000002,BLK_000001,Mandla,Madhya Pradesh,जयन्ती,रंगराजन,धनञ्जय,Female,68,Kol,4,75776,Illiterate,Daily_Labor,2314-3393-1918,+91-8144624141,BANK_532828133481,SBIN0019356,2023-02-19,2024-10-04
FRA_00000154,VIL_000008,अमरावती,GP_000002,BLK_000001,Mandla,Madhya Pradesh,सीमा,यादव,चन्द्रकान्त,Female,29,Baiga,8,47778,Secondary,Agriculture,2998-5078-7304,+91-8902502763,BANK_908515405179,SBIN0014392,2023-07-31,2025-03-12
FRA_00000155,VIL_000008,अमरावती,GP_000002,BLK_000001,Mandla,Madhya Pradesh,जयेन्द्र,जैन,देवराज,Male,47,Gond,6,42321,Secondary,Animal_Husbandry,6113-6293-3598,+91-9702239879,BANK_146077427416,SBIN0082034,2021-06-14,2025-08-15
FRA_00000156,VIL_000008,अमरावती,GP_000002,BLK_000001,Mandla,Madhya Pradesh,श्रीपति,भरद्वाज,शङ्कर,Male,34,Kol,7,54166,Primary,Daily_Labor,1853-4568-2850,+91-8013465558,BANK_579459693180,SBIN0052534,2021-06-02,2025-07-20
FRA_00000157,VIL_000008,अमरावती,GP_000002,BLK_000001,Mandla,Madhya Pradesh,निखिल,महरा,नरेन्द्र,Male,28,Bhil,6,30682,Secondary,Forest_Produce,1146-1688-8786,+91-9956683572,BANK_270064436815,SBIN0058679,2021-08-05,2025-02-15
FRA_00000158,VIL_000008,अमरावती,GP_000002,BLK_000001,Mandla,Madhya Pradesh,रतन,झा,श्याम,Male,33,Baiga,5,26980,Graduate,Daily_Labor,1983-1979-6824,+91-9768428107,BANK_869460220627,SBIN0080300,2021-05-09,2025-07-14
FRA_00000159,VIL_000008,अमरावती,GP_000002,BLK_000001,Mandla,Madhya Pradesh,राकेश,सेन,सतीश,Male,26,Kol,3,56515,Graduate,Daily_Labor,8187-4161-1349,+91-9960306120,BANK_492464529175,SBIN0027659,2025-06-25,2025-02-26
FRA_00000160,VIL_000008,अमरावती,GP_000002,BLK_000001,Mandla,Madhya Pradesh,रचना,चोपरा,हनुमान्,Female,75,Gond,5,72344,Graduate,Daily_Labor,9892-9029-4109,+91-9433965438,BANK_697802009830,SBIN0055569,2024-10-27,2024-12-14
FRA_00000161,VIL_000008,अमरावती,GP_000002,BLK_000001,Mandla,Madhya Pradesh,निखिला,लोबो,सुरेश,Female,64,Kol,4,36016,Illiterate,Forest_Produce,8362-5844-5314,+91-9326179846,BANK_599792943394,SBIN0010094,2024-08-14,2024-11-07
FRA_00000162,VIL_000009,अलांग,GP_000003,BLK_000001,Mandla,Madhya Pradesh,सुनीती,भट्टाचार्य,कमल,Female,64,Baiga,2,62720,Graduate,Forest_Produce,6254-2037-9830,+91-8664260498,BANK_676341100765,SBIN0099551,2025-01-20,2025-08-19
FRA_00000163,VIL_000009,अलांग,GP_000003,BLK_000001,Mandla,Madhya Pradesh,लीलावती,पटेल,कम्बोज,Female,67,Bharia,3,52110,Middle,Animal_Husbandry,6276-2809-2577,+91-9247129194,BANK_175844359481,SBIN0015737,2023-05-14,2025-07-04
FRA_00000164,VIL_000009,अलांग,GP_000003,BLK_000001,Mandla,Madhya Pradesh,प्रसाद,शर्मा,ब्रह्मा,Male,29,Gond,3,29031,Secondary,Forest_Produce,2617-1521-7366,+91-9825750278,BANK_677629763522,SBIN0091785,2022-02-12,2025-04-05
FRA_00000165,VIL_000009,अलांग,GP_000003,BLK_000001,Mandla,Madhya Pradesh,मनीषा,चोधरी,रत्नम,Female,21,Bhil,3,24289,Illiterate,Forest_Produce,9051-2310-8668,+91-9744126400,BANK_495397696556,SBIN0083140,2024-03-15,2025-02-23
FRA_00000166,VIL_000009,अलांग,GP_000003,BLK_000001,Mandla,Madhya Pradesh,स्वर्ण,श्रीवास्तव,अमृत,Female,70,Bhil,8,22641,Graduate,Daily_Labor,9667-1666-2153,+91-8305260125,BANK_205310387376,SBIN0023267,2022-12-27,2024-10-14
FRA_00000167,VIL_000009,अलांग,GP_000003,BLK_000001,Mandla,Madhya Pradesh,पुरुषोत्तम,गोयल,स्वर्ण,Male,52,Kol,3,40312,Graduate,Forest_Produce,3931-7802-2728,+91-9742870469,BANK_493318346005,SBIN0098407,2021-10-20,2025-02-23
FRA_00000168,VIL_000009,अलांग,GP_000003,BLK_000001,Mandla,Madhya Pradesh,सुमना,शाह,महेन्द्रा,Female,62,Kol,2,36864,Primary,Animal_Husbandry,9268-6529-3591,+91-9293085064,BANK_761418235816,SBIN0068066,2022-01-01,2024-10-15
FRA_00000169,VIL_000009,अलांग,GP_000003,BLK_000001,Mandla,Madhya Pradesh,दमयंती,जयरामन,ललित,Female,75,Bhil,6,57553,Middle,Animal_Husbandry,8054-6299-4943,+91-9418688092,BANK_334271680862,SBIN0059160,2022-02-01,2025-05-27
